SEND,EB,92,3E,A2,ED,63,06,02,00,00,00,00,00,00,00,00,00,1E
RECEIVED,EB,90,13,F6,F9,00,DF,99,00,00,00,00,00,00,00,00,00,D9,00,B2,70,01,F0,A6,0F,C1,DF,5F,2E,C0,1E,AA,1F,40,01,00,00,EB,90,F9,89,01,00,11,82,EB,92,3E,A2,ED,63,06,02,1E,41,0A,41,0A,91,03,03,AD,32,25,B9,4F,09,E2,B9,CC,F2,F8,38,30,52,73,3B,51,73,8C,3D,09,0F,FD,BB,00,00,C0,41,00,00,C8,41,07,35,88,3B,0A,00,0A,00,00,00,00,00,00,EA,41
RECEIVED,EB,90,30,F8,F9,00,E0,99,00,00,00,00,00,00,00,00,00,D9,00,B2,72,01,5C,C4,0F,C1,23,E8,2F,C0,92,F8,1F,40,01,00,00,EB,90,2B,8A,01,00,12,82,EB,92,3E,A2,ED,63,06,02,1E,41,0A,41,0A,90,49,03,66,F3,25,B9,E6,8F,E5,B9,BE,8C,23,39,EE,43,9E,3A,CE,BB,3C,3D,38,EA,30,BC,00,00,C0,41,00,00,C8,41,50,D9,96,3B,0A,00,0A,00,00,00,00,00,00,92,83
RECEIVED,EB,90,4C,FA,F9,00,E1,99,00,00,00,00,00,00,00,00,00,D9,00,B3,70,01,53,93,0F,C1,75,72,2F,C0,4A,CF,21,40,01,00,00,EB,90,5D,8A,01,00,13,82,EB,92,3E,A2,ED,63,06,02,1E,41,0A,41,0A,90,8F,03,69,B7,93,B9,CD,18,23,B9,5D,9D,13,39,24,DE,4E,3B,9E,85,0D,3D,34,72,17,BC,00,00,C0,41,00,00,C8,41,65,10,A4,3B,0A,00,0A,00,00,00,00,00,00,83,43
RECEIVED,EB,90,68,FC,F9,00,E2,99,00,00,00,00,00,00,00,00,00,D9,00,B3,72,01,01,09,10,C1,AF,99,2F,C0,4A,CF,21,40,01,00,00,EB,90,8F,8A,01,00,14,82,EB,92,3E,A2,ED,63,06,02,1E,41,0A,41,0A,91,D5,03,00,0B,AB,B9,64,14,58,B9,9F,40,C5,39,B2,E0,5E,3B,CF,8D,C4,3C,6A,D0,05,BC,00,00,C0,41,00,00,C8,41,C8,61,C7,3B,0A,00,0A,00,00,00,00,00,00,C1,A4
RECEIVED,EB,90,84,FE,F9,00,E3,99,00,00,00,00,00,00,00,00,00,D9,00,B3,70,01,2A,CE,0F,C1,53,AE,2E,C0,9C,59,21,40,01,00,00,EB,90,C1,8A,01,00,15,82,EB,92,3E,A2,ED,63,06,02,1E,41,0A,41,0A,91,1B,04,95,6F,4A,B9,6E,C2,7C,B9,E3,3E,AF,39,1E,F6,69,3B,B1,B1,8B,3C,2C,01,CF,BB,00,00,C0,41,00,00,C8,41,74,C2,E6,3B,0A,00,0A,00,00,00,00,00,00,F7,1E
RECEIVED,EB,90,A0,00,FA,00,E4,99,00,00,00,00,00,00,00,00,00,D7,00,B3,72,01,5C,C4,0F,C1,53,AE,2E,C0,AA,5B,1F,40,01,00,00,EB,90,F3,8A,01,00,16,82,EB,92,3E,A2,ED,63,06,02,1E,41,0A,41,0A,91,61,04,A9,B7,6A,B9,88,2A,6B,B9,57,FF,CA,39,8F,7E,59,3B,30,E8,72,3C,3A,E7,14,BC,00,00,C0,41,00,00,C8,41,96,8D,05,3C,0A,00,0A,00,00,00,00,00,00,6D,5D
RECEIVED,EB,90,BD,02,FA,00,E5,99,00,00,00,00,00,00,00,00,00,D7,00,B3,70,01,0A,3A,10,C1,01,24,2F,C0,62,32,21,40,01,00,00,EB,90,25,8B,01,00,17,82,EB,92,3E,A2,ED,63,06,02,1E,41,0A,41,0A,90,A7,04,CF,29,5B,35,EC,7A,9A,B9,65,B7,C8,39,C3,77,AF,3B,17,31,0B,3C,73,79,4C,BC,00,00,C0,41,00,00,C8,41,AB,85,17,3C,0A,00,0A,00,00,00,00,00,00,81,B0
RECEIVED,EB,90,D8,04,FA,00,E6,99,00,00,00,00,00,00,00,00,00,D8,00,B3,72,01,D0,12,10,C1,B9,FA,30,C0,B4,BC,20,40,01,00,00,EB,90,57,8B,01,00,18,82,EB,92,3E,A2,ED,63,06,02,1E,41,0A,41,0A,90,ED,04,03,14,00,B7,93,40,CC,B8,22,23,C7,39,66,7E,01,3B,6D,F3,23,3C,AB,23,B8,BB,00,00,C0,41,00,00,C8,41,8F,59,29,3C,0A,00,0A,00,00,00,00,00,00,7C,D7
RECEIVED,EB,90,F4,06,FA,00,E7,99,00,00,00,00,00,00,00,00,00,D8,00,B3,70,01,53,93,0F,C1,E9,C0,2F,C0,3B,30,10,40,01,00,00,EB,90,89,8B,01,00,19,82,EB,92,3E,A2,ED,63,06,02,1E,41,0A,41,0A,91,33,05,E4,C7,E6,37,68,DB,58,B9,42,90,85,39,8A,BB,71,3B,A5,CF,04,3C,89,46,A1,BB,00,00,C0,41,00,00,C8,41,9C,4E,35,3C,0A,00,0A,00,00,00,00,00,00,6C,58
RECEIVED,EB,90,10,09,FA,00,E8,99,00,00,00,00,00,00,00,00,00,D7,00,B3,72,01,EF,76,0E,C1,49,4D,2D,C0,E9,A5,10,40,01,00,00,EB,90,BB,8B,01,00,1A,82,EB,92,3E,A2,ED,63,06,02,1E,41,0A,41,0A,90,79,05,A2,55,0C,39,35,4C,7D,B9,17,24,AE,39,EE,BB,46,3B,EF,5E,C6,3B,28,6F,B7,39,00,00,C0,41,00,00,C8,41,A1,E5,44,3C,0A,00,0A,00,00,00,00,00,00,4F,12
RECEIVED,EB,90,3F,0B,FA,00,E9,99,00,00,00,00,00,00,00,00,00,D9,00,B2,71,01,AE,4E,0F,C1,31,EA,2D,C0,70,34,1F,40,01,00,00,EB,90,ED,8B,01,00,1B,82,EB,92,3E,A2,ED,63,06,02,1E,41,0A,41,0A,91,BF,05,E5,C8,A6,B8,A2,C1,A0,B9,E3,3E,9F,39,30,3F,59,3B,39,29,D4,3B,11,E0,4E,BA,00,00,C0,41,00,00,C8,41,46,27,53,3C,0A,00,0A,00,00,00,00,00,00,6E,38
RECEIVED,EB,90,5B,0D,FA,00,EA,99,00,00,00,00,00,00,00,00,00,D9,00,B3,70,01,01,09,10,C1,8D,D5,2E,C0,4E,70,1E,40,01,00,00,EB,90,1F,8C,01,00,1C,82,EB,92,3E,A2,ED,63,06,02,1E,41,0A,41,0A,90,05,06,72,3C,D3,38,15,5B,E3,B9,CE,A9,42,B6,FB,2B,8B,3B,8C,9D,A2,3A,82,C6,25,3A,00,00,C0,41,00,00,C8,41,6B,04,53,3C,0A,00,0A,00,00,00,00,00,00,CD,CF
RECEIVED,EB,90,77,0F,FA,00,EB,99,00,00,00,00,00,00,00,00,00,D8,00,B3,71,01,6D,26,10,C1,0B,85,30,C0,F8,44,22,40,01,00,00,EB,90,51,8C,01,00,1D,82,EB,92,3E,A2,ED,63,06,02,1E,41,0A,41,0A,91,4B,06,A8,9E,AB,B7,5D,FB,D0,B9,B3,8A,96,38,E9,75,B8,3B,DA,37,4D,39,F7,A4,DE,BA,00,00,C0,41,00,00,C8,41,F6,62,56,3C,0A,00,0A,00,00,00,00,00,00,33,6B
RECEIVED,EB,90,94,11,FA,00,EC,99,00,00,00,00,00,00,00,00,00,D8,00,B3,6F,01,5C,C4,0F,C1,23,E8,2F,C0,06,47,20,40,01,00,00,EB,90,83,8C,01,00,1E,82,EB,92,3E,A2,ED,63,06,02,1E,41,0A,41,0A,90,91,06,4E,DF,84,B8,B1,C4,AE,B9,34,79,2C,39,B7,52,83,3B,69,B5,A5,BA,49,48,CD,3B,00,00,C0,41,00,00,C8,41,5D,1B,5E,3C,0A,00,0A,00,00,00,00,00,00,6A,91
RECEIVED,EB,90,B0,13,FA,00,ED,99,00,00,00,00,00,00,00,00,00,D9,00,B3,72,01,2A,CE,0F,C1,75,72,2F,C0,62,32,21,40,01,00,00,EB,90,B5,8C,01,00,1F,82,EB,92,3E,A2,ED,63,06,02,1E,41,0A,41,0A,90,D7,06,20,10,FB,37,62,93,AC,B9,52,3E,91,B7,01,E3,9A,3B,48,A5,C9,BA,DD,98,8F,3A,00,00,C0,41,00,00,C8,41,51,4B,5D,3C,0A,00,0A,00,00,00,00,00,00,DB,47
RECEIVED,EB,90,CC,15,FA,00,EE,99,00,00,00,00,00,00,00,00,00,D9,00,B3,70,01,19,6C,0F,C1,83,74,2D,C0,B8,5D,1D,40,01,00,00,EB,90,E7,8C,01,00,20,82,EB,92,3E,A2,ED,63,06,02,1E,41,0A,41,0A,91,1D,07,99,34,C6,38,2B,8D,C0,B9,83,4E,80,B8,31,21,9F,3B,5F,FD,CF,3A,14,60,47,3B,00,00,C0,41,00,00,C8,41,2C,6C,5A,3C,0A,00,0A,00,00,00,00,00,00,A6,7F
RECEIVED,EB,90,E8,17,FA,00,EF,99,00,00,00,00,00,00,00,00,00,D8,00,B3,72,01,A7,4D,10,C1,AF,99,2F,C0,28,0B,21,40,01,00,00,EB,90,19,8D,01,00,21,82,EB,92,3E,A2,ED,63,06,02,1E,41,0A,41,0A,91,63,07,40,B4,CF,B7,38,6E,07,BA,A4,EC,21,39,D3,6E,4B,3B,51,E8,9D,B9,E2,DA,0E,3B,00,00,C0,41,00,00,C8,41,B0,AB,61,3C,0A,00,0A,00,00,00,00,00,00,FA,24
RECEIVED,EB,90,04,1A,FA,00,F0,99,00,00,00,00,00,00,00,00,00,D8,00,B3,70,01,D0,12,10,C1,23,E8,2F,C0,62,32,21,40,01,00,00,EB,90,4B,8D,01,00,22,82,EB,92,3E,A2,ED,63,06,02,1E,41,0A,41,0A,90,A9,07,68,52,83,37,C0,9E,AE,B9,F8,79,3D,39,B8,99,AA,3B,41,F8,03,BA,65,C8,5D,3A,00,00,C0,41,00,00,C8,41,EE,26,6A,3C,0A,00,0A,00,00,00,00,00,00,26,C6
RECEIVED,EB,90,20,1C,FA,00,F1,99,00,00,00,00,00,00,00,00,00,D8,00,B2,72,01,96,EB,0F,C1,01,24,2F,C0,7A,95,20,40,01,00,00,EB,90,7D,8D,01,00,23,82,EB,92,3E,A2,ED,63,06,02,1E,41,0A,41,0A,90,EF,07,AE,03,37,38,D1,FA,96,B9,A4,89,7B,39,A0,74,73,3B,4E,DD,22,BB,18,C6,0B,3B,00,00,C0,41,00,00,C8,41,57,69,75,3C,0A,00,0A,00,00,00,00,00,00,AB,B9
RECEIVED,EB,90,3C,1E,FA,00,F2,99,00,00,00,00,00,00,00,00,00,D8,00,B3,70,01,0A,3A,10,C1,C7,FC,2E,C0,36,0D,1F,40,01,00,00,EB,90,AF,8D,01,00,24,82,EB,92,3E,A2,ED,63,06,02,1E,41,0A,41,0A,91,35,08,01,21,84,38,7C,3D,62,B9,A0,8A,25,39,57,62,AC,3B,89,93,A7,BA,55,53,8E,BB,00,00,C0,41,00,00,C8,41,4E,D2,7C,3C,0A,00,0A,00,00,00,00,00,00,1F,2F
RECEIVED,EB,90,58,20,FA,00,F3,99,00,00,00,00,00,00,00,00,00,D8,00,B3,71,01,8D,BA,0F,C1,3B,4B,2F,C0,F2,84,1D,40,01,00,00,EB,90,E1,8D,01,00,25,82,EB,92,3E,A2,ED,63,06,02,1E,41,0A,41,0A,90,7B,08,06,8E,14,38,F5,63,97,B9,5B,FE,14,39,45,5D,15,3B,14,4E,B7,3A,6A,F4,0F,BB,00,00,C0,41,00,00,C8,41,D3,BE,81,3C,0A,00,0A,00,00,00,00,00,00,2F,F1
RECEIVED,EB,90,74,22,FA,00,F4,99,00,00,00,00,00,00,00,00,00,D8,00,B3,70,01,D0,12,10,C1,3B,4B,2F,C0,1E,AA,1F,40,01,00,00,EB,90,13,8E,01,00,26,82,EB,92,3E,A2,ED,63,06,02,1E,41,0A,41,0A,91,C1,08,CC,66,70,38,E1,60,C7,B9,23,BE,9A,39,8F,4B,DD,3A,3C,B9,84,B8,14,0A,48,3A,00,00,C0,41,00,00,C8,41,0C,AC,88,3C,0A,00,0A,00,00,00,00,00,00,09,DB
RECEIVED,EB,90,90,24,FA,00,F5,99,00,00,00,00,00,00,00,00,00,D9,00,B3,72,01,3B,30,10,C1,DF,5F,2E,C0,7A,95,20,40,01,00,00,EB,90,45,8E,01,00,27,82,EB,92,3E,A2,ED,63,06,02,1E,41,0A,41,0A,91,07,09,04,0A,04,38,B3,99,E8,B9,A5,48,FD,39,C6,43,1C,3B,86,2A,3F,BB,E7,80,A2,BA,00,00,C0,41,00,00,C8,41,77,02,94,3C,0A,00,0A,00,00,00,00,00,00,C2,AE
RECEIVED,EB,90,BF,26,FA,00,F6,99,00,00,00,00,00,00,00,00,00,D9,00,B2,71,01,A7,4D,10,C1,D1,5D,30,C0,E0,E1,22,40,01,00,00,EB,90,77,8E,01,00,28,82,EB,92,3E,A2,ED,63,06,02,1E,41,0A,41,0A,91,4D,09,C5,0B,9A,BA,E1,21,94,B9,9E,FA,6B,3A,A8,A0,21,3C,25,85,8A,39,76,9F,B6,BB,00,00,C0,41,00,00,C8,41,B5,22,A9,3C,0A,00,0A,00,00,00,00,00,00,87,01
RECEIVED,EB,90,DB,28,FA,00,F7,99,00,00,00,00,00,00,00,00,00,D9,00,B2,70,01,64,F5,0F,C1,E9,C0,2F,C0,92,F8,1F,40,01,00,00,EB,90,A9,8E,01,00,29,82,EB,92,3E,A2,ED,63,06,02,1E,41,0A,41,0A,91,93,09,69,33,AC,BA,34,4C,5E,B9,C8,57,86,3A,04,69,E3,3B,00,99,60,BB,F9,E3,5F,BB,00,00,C0,41,00,00,C8,41,89,30,C1,3C,0A,00,0A,00,00,00,00,00,00,EE,DA
RECEIVED,EB,90,F8,2A,FA,00,F8,99,00,00,00,00,00,00,00,00,00,DA,00,B2,72,01,85,89,0F,C1,8D,D5,2E,C0,5C,72,1C,40,01,00,00,EB,90,DB,8E,01,00,2A,82,EB,92,3E,A2,ED,63,06,02,1E,41,0A,41,0A,91,D9,09,A2,C1,E3,BA,9B,81,D6,B9,26,47,B7,3A,D0,45,31,3B,CF,66,58,BA,88,23,0C,BC,00,00,C0,41,00,00,C8,41,61,01,E2,3C,0A,00,0A,00,00,00,00,00,00,38,81
RECEIVED,EB,90,14,2D,FA,00,F9,99,00,00,00,00,00,00,00,00,00,DA,00,B3,70,01,BF,B0,0F,C1,75,72,2F,C0,2C,AC,1D,40,01,00,00,EB,90,0D,8F,01,00,2B,82,EB,92,3E,A2,ED,63,06,02,1E,41,0A,41,0A,90,1F,0A,67,7B,0A,BB,0B,86,24,BA,CF,AC,98,3A,44,60,A3,3A,96,DB,00,BC,5A,45,83,BB,00,00,C0,41,00,00,C8,41,7D,57,FD,3C,0A,00,0A,00,00,00,00,00,00,70,7B
RECEIVED,EB,90,30,2F,FA,00,FA,99,00,00,00,00,00,00,00,00,00,D8,00,B3,71,01,0A,3A,10,C1,AF,99,2F,C0,D6,80,21,40,01,00,00,EB,90,3F,8F,01,00,2C,82,EB,92,3E,A2,ED,63,06,02,1E,41,0A,41,0A,91,65,0A,7F,0B,A1,BB,1E,D1,AB,B8,0B,D6,DE,3A,06,17,ED,3B,C8,78,D1,3C,FF,13,B1,3B,00,00,C0,41,00,00,C8,41,C6,9E,12,3D,0A,00,0A,00,00,00,00,00,00,D5,95
RECEIVED,EB,90,4C,31,FA,00,FB,99,00,00,00,00,00,00,00,00,00,D8,00,B3,70,01,96,EB,0F,C1,31,EA,2D,C0,CC,1F,20,40,01,00,00,EB,90,71,8F,01,00,2D,82,EB,92,3E,A2,ED,63,06,02,1E,41,0A,41,0A,91,AB,0A,CF,40,85,BB,29,2B,51,38,8E,ED,CE,3A,CE,3A,10,3C,D7,D1,5A,3C,30,19,25,3C,00,00,C0,41,00,00,C8,41,37,25,25,3D,0A,00,0A,00,00,00,00,00,00,D0,E6
RECEIVED,EB,90,69,33,FA,00,FC,99,00,00,00,00,00,00,00,00,00,D9,00,B2,72,01,5C,C4,0F,C1,6B,11,2E,C0,AA,5B,1F,40,01,00,00,EB,90,A3,8F,01,00,2E,82,EB,92,3E,A2,ED,63,06,02,1E,41,0A,41,0A,90,F1,0A,27,C9,43,BB,D3,F7,13,39,D8,6B,AE,3A,55,95,14,BB,67,02,4F,3C,81,31,14,3B,00,00,C0,41,00,00,C8,41,A8,C2,34,3D,0A,00,0A,00,00,00,00,00,00,E6,C4
RECEIVED,EB,90,84,35,FA,00,FD,99,00,00,00,00,00,00,00,00,00,D9,00,B3,70,01,8D,BA,0F,C1,53,AE,2E,C0,FC,E5,1E,40,01,00,00,EB,90,D5,8F,01,00,2F,82,EB,92,3E,A2,ED,63,06,02,1E,41,0A,41,0A,90,37,0B,C5,C0,35,BB,40,ED,3A,B5,7F,09,A8,3A,8F,A8,70,37,28,9C,84,3C,01,D8,D6,3A,00,00,C0,41,00,00,C8,41,C9,CD,43,3D,0A,00,0A,00,00,00,00,00,00,05,5B
RECEIVED,EB,90,A0,37,FA,00,FE,99,00,00,00,00,00,00,00,00,00,D9,00,B2,71,01,01,09,10,C1,3B,4B,2F,C0,EE,E3,20,40,01,00,00,EB,90,07,90,01,00,30,82,EB,92,3E,A2,ED,63,06,02,1E,41,0A,41,0A,90,7D,0B,9E,BA,FC,BA,DE,A5,3D,B9,BD,42,71,3A,92,35,DD,3B,61,EB,4A,3C,2E,EC,8A,B9,00,00,C0,41,00,00,C8,41,6E,9A,4E,3D,0A,00,0A,00,00,00,00,00,00,9C,08
RECEIVED,EB,90,CF,39,FA,00,FF,99,00,00,00,00,00,00,00,00,00,D9,00,B3,70,01,BF,B0,0F,C1,75,72,2F,C0,C2,BE,1E,40,01,00,00,EB,90,39,90,01,00,31,82,EB,92,3E,A2,ED,63,06,02,1E,41,0A,41,0A,91,C3,0B,99,A2,1E,BA,00,B6,B5,B9,4A,5E,3A,3A,94,B2,04,3C,3A,AB,A2,3B,1D,35,E6,B8,00,00,C0,41,00,00,C8,41,0E,F2,56,3D,0A,00,0A,00,00,00,00,00,00,B9,50
RECEIVED,EB,90,EB,3B,FA,00,00,99,00,00,00,00,00,00,00,00,00,D7,00,B3,71,01,6D,26,10,C1,3B,4B,2F,C0,E0,E1,22,40,01,00,00,EB,90,6B,90,01,00,32,82,EB,92,3E,A2,ED,63,06,02,1E,41,0A,41,0A,91,09,0C,61,F8,89,B9,99,AD,03,BA,A5,9E,09,3A,C0,24,97,3B,09,2A,8B,3B,11,1C,59,3B,00,00,C0,41,00,00,C8,41,10,1B,5D,3D,0A,00,0A,00,00,00,00,00,00,83,A6
RECEIVED,EB,90,07,3E,FA,00,01,99,00,00,00,00,00,00,00,00,00,D7,00,B2,71,01,9E,1C,10,C1,AF,99,2F,C0,10,A8,21,40,01,00,00,EB,90,9D,90,01,00,33,82,EB,92,3E,A2,ED,63,06,02,1E,41,0A,41,0A,91,4F,0C,17,9E,72,B9,85,F0,1F,BA,DC,9A,1D,3A,DD,22,3E,3A,7A,09,93,3B,AE,F8,4E,BB,00,00,C0,41,00,00,C8,41,15,29,64,3D,0A,00,0A,00,00,00,00,00,00,56,67
RECEIVED,EB,90,38,40,FA,00,02,99,00,00,00,00,00,00,00,00,00,D7,00,B3,70,01,6D,26,10,C1,AF,99,2F,C0,4A,CF,21,40,01,00,00,EB,90,CF,90,01,00,34,82,EB,92,3E,A2,ED,63,06,02,1E,41,0A,41,0A,91,95,0C,87,66,3E,B8,1E,8E,D0,B9,77,F2,15,3A,A8,0E,BD,3B,AD,B4,DF,3A,59,A5,5F,3B,00,00,C0,41,00,00,C8,41,5A,DF,6A,3D,0A,00,0A,00,00,00,00,00,00,31,5C
RECEIVED,EB,90,54,42,FA,00,03,99,00,00,00,00,00,00,00,00,00,DA,00,B2,72,01,96,EB,0F,C1,DF,5F,2E,C0,CC,1F,20,40,01,00,00,EB,90,02,91,01,00,35,82,EB,92,3E,A2,ED,63,06,02,1E,41,0A,41,0A,90,DB,0C,69,8F,21,3A,5C,F7,C3,B9,74,B6,14,39,B8,56,F8,3A,54,0A,C6,3B,3D,79,AE,3A,00,00,C0,41,00,00,C8,41,62,89,6C,3D,0A,00,0A,00,00,00,00,00,00,13,B5
RECEIVED,EB,90,70,44,FA,00,04,99,00,00,00,00,00,00,00,00,00,DA,00,B3,70,01,96,EB,0F,C1,A5,38,2E,C0,AE,FC,1B,40,01,00,00,EB,90,33,91,01,00,36,82,EB,92,3E,A2,ED,63,06,02,1E,41,0A,41,0A,91,21,0D,7A,F1,9C,3A,D1,9C,08,BA,E7,79,4D,38,74,8B,4E,BA,61,3E,A2,BB,27,01,E3,3A,00,00,C0,41,00,00,C8,41,8B,1C,6D,3D,0A,00,0A,00,00,00,00,00,00,06,A2
